Row_No,Timestamp [ns],static_inv_entropy,static_pose_chi2_error,static_culled_keyframes,norm_static_inv_entropy,norm_static_pose_chi2_error,norm_static_culled_keyframes,scaled_norm_static_inv_entropy,scaled_norm_static_pose_chi2_error,scaled_norm_static_culled_keyframes,combined_value,theta_p_raw,theta_p,sigma_p
122,1403638526127829504,0.06302225589752197,0.454240257,0.0,0.07285809930349361,0.13255346075187968,-0.12973333333333334,0.07285809930349361,0.13255346075187968,-0.12973333333333334,0.13255346075187968,0.08248940912470726,0.0,1.0
123,1403638526177829376,0.06336891651153564,0.539352625,0.0,0.07325886301911635,0.15815116541353386,-0.12973333333333334,0.07325886301911635,0.15815116541353386,-0.12973333333333334,0.15815116541353386,0.09971777916390653,0.0,1.0
124,1403638526227829504,0.0627990961074828,0.459891302,0.0,0.07260011110691653,0.13425302315789472,-0.12973333333333334,0.07260011110691653,0.13425302315789472,-0.12973333333333334,0.13425302315789472,0.08361967095871795,0.0,1.0
125,1403638526277829376,0.06470882892608643,0.505518542,0.0,0.07480789471223864,0.14797550135338344,-0.12973333333333334,0.07480789471223864,0.14797550135338344,-0.12973333333333334,0.14797550135338344,0.09281625841161442,0.0,1.0
126,1403638526327829504,0.06706023216247559,0.57137357,0.0,0.07752627995661918,0.16778152481203007,-0.12973333333333334,0.07752627995661918,0.16778152481203007,-0.12973333333333334,0.16778152481203007,0.1063144552618751,0.0,1.0
127,1403638526377829376,0.07979929447174083,0.452134387,0.0,0.09225351962050964,0.13192011639097745,-0.12973333333333334,0.09225351962050964,0.13192011639097745,-0.12973333333333334,0.13192011639097745,0.08206870649601343,0.0,1.0
128,1403638526427829504,0.08067935705184937,0.608027772,0.0,0.09327093300791835,0.17880534496240602,-0.12973333333333334,0.09327093300791835,0.17880534496240602,-0.12973333333333334,0.17880534496240602,0.11394402950652094,0.0,1.0
129,1403638526477829376,0.08225357532501221,0.564226549,0.0,0.09509083852602568,0.1656320448120301,-0.12973333333333334,0.09509083852602568,0.1656320448120301,-0.12973333333333334,0.1656320448120301,0.10483657607958566,0.0,1.0
130,1403638526527829504,0.08220207691192638,0.571959887,0.0,0.0950313027883542,0.1679578607518797,-0.12973333333333334,0.0950313027883542,0.1679578607518797,-0.12973333333333334,0.1679578607518797,0.10643583643245652,0.0,1.0
131,1403638526577829376,0.08191812038421642,0.598240513,0.0,0.09470302934591494,0.17586180842105265,-0.12973333333333334,0.09470302934591494,0.17586180842105265,-0.12973333333333334,0.17586180842105265,0.11189857330354036,0.0,1.0
132,1403638526627829504,0.0832080841064452,0.545195392,0.0,0.09619431688606382,0.15990838857142858,-0.12973333333333334,0.09619431688606382,0.15990838857142858,-0.12973333333333334,0.15990838857142858,0.10091672159756682,0.0,1.0
133,1403638526677829376,0.08654201030731201,0.675258073,0.0,0.10004856682926244,0.19902498436090224,-0.12973333333333334,0.10004856682926244,0.19902498436090224,-0.12973333333333334,0.19902498436090224,0.1281585174795188,0.0,1.0
134,1403638526727829504,0.09089392423629761,0.719344273,0.0,0.10507968119803192,0.21228399187969926,-0.12973333333333334,0.10507968119803192,0.21228399187969926,-0.12973333333333334,0.21228399187969926,0.13763690389795127,0.0,1.0
135,1403638526777829376,0.0960620641708374,0.828194551,0.0,0.1110544094460548,0.24502091759398495,-0.12973333333333334,0.1110544094460548,0.24502091759398495,-0.12973333333333334,0.24502091759398495,0.16158469096847067,0.013629048198200792,2.3492757716218784
136,1403638526827829504,0.10670888423919678,0.855867892,0.0,0.12336287195282865,0.25334372691729323,-0.12973333333333334,0.12336287195282865,0.25334372691729323,-0.12973333333333334,0.25334372691729323,0.16779903523221218,0.020940041449661394,3.073064103516478
137,1403638526877829376,0.1107339859008789,0.902754027,0.0,0.1280161686715363,0.2674448201503759,-0.12973333333333334,0.1280161686715363,0.2674448201503759,-0.12973333333333334,0.2674448201503759,0.17844658750907652,0.033466573540090035,4.313190780468913
138,1403638526927829504,0.11374533176422119,0.748353344,0.0,0.13149749336904185,0.2210085245112782,-0.12973333333333334,0.13149749336904185,0.2210085245112782,-0.12973333333333334,0.2210085245112782,0.14394266373278555,0.0,1.0
139,1403638526977829376,0.1163022518157959,0.768847175,0.0,0.1344534703072785,0.22717208270676692,-0.12973333333333334,0.1344534703072785,0.22717208270676692,-0.12973333333333334,0.22717208270676692,0.14843072703013782,0.0,1.0
140,1403638527027829504,0.11843812465667725,0.940234234,0.0,0.13692268746436675,0.2787170628571428,-0.12973333333333334,0.13692268746436675,0.2787170628571428,-0.12973333333333334,0.2787170628571428,0.18706675648611887,0.043607948807198676,5.317186931912669
141,1403638527077829376,0.12140285968780518,0.82773276,0.0,0.1403501268067112,0.24488203308270676,-0.12973333333333334,0.1403501268067112,0.24488203308270676,-0.12973333333333334,0.24488203308270676,0.16148142897803822,0.013507563503574379,2.3372487868538636
142,1403638527127829504,0.1289273500442505,0.954471078,0.0,0.14904895958872888,0.2829988204511278,-0.12973333333333334,0.14904895958872888,0.2829988204511278,-0.12973333333333334,0.2829988204511278,0.19036667385700623,0.047490204537654394,5.701530249227785
143,1403638527177829376,0.1315847635269165,0.976308127,0.0,0.15212111390394972,0.2895663539849624,-0.12973333333333334,0.15212111390394972,0.2895663539849624,-0.12973333333333334,0.2895663539849624,0.19545575798282588,0.05347736233273634,6.294258870940897
144,1403638527227829504,0.13444256782531738,0.939292533,0.0,0.15542493390210102,0.27843384451127823,-0.12973333333333334,0.15542493390210102,0.27843384451127823,-0.12973333333333334,0.27843384451127823,0.18684898010911777,0.04335174130484444,5.2918223891795995
145,1403638527277829376,0.13893115520477295,0.899938162,0.0,0.16061405225985312,0.2665979434586466,-0.12973333333333334,0.16061405225985312,0.2665979434586466,-0.12973333333333334,0.2665979434586466,0.17780287535610134,0.03270926512482512,4.238217247357687
146,1403638527327829504,0.14298605918884277,0.989449071,0.0,0.16530180253045407,0.29351851759398495,-0.12973333333333334,0.16530180253045407,0.29351851759398495,-0.12973333333333334,0.29351851759398495,0.1985343778764094,0.05709926808989342,6.652827540899449
147,1403638527377829376,0.14782142639160156,0.964491778,0.0,0.1708918224180365,0.2860125648120301,-0.12973333333333334,0.1708918224180365,0.2860125648120301,-0.12973333333333334,0.2860125648120301,0.19269783035580293,0.050232741595062275,5.9730414179111655
148,1403638527427829504,0.16109174489974976,0.954561803,0.0,0.1862332310979766,0.28302610616541357,-0.12973333333333334,0.1862332310979766,0.28302610616541357,-0.12973333333333334,0.28302610616541357,0.19038774808533462,0.047514997747452506,5.703984776997798
149,1403638527477829376,0.1608077883720398,1.045214146,0.0,0.18590495765553733,0.3102899687218045,-0.12973333333333334,0.18590495765553733,0.3102899687218045,-0.12973333333333334,0.3102899687218045,0.21173506934032657,0.07262949334156069,8.190319840814507
150,1403638527527829504,0.16073393821716309,0.983253851,0.0,0.18581958175394578,0.29165529353383457,-0.12973333333333334,0.18581958175394578,0.29165529353383457,-0.12973333333333334,0.29165529353383457,0.19708146481571126,0.055389958606719136,6.483605902065195
151,1403638527577829376,0.17316961288452148,1.093230987,0.0,0.20019608425956242,0.32473112390977443,-0.12973333333333334,0.20019608425956242,0.32473112390977443,-0.12973333333333334,0.32473112390977443,0.22328034720607412,0.08621217318361662,9.535005145178046
152,1403638527627829504,0.17448556423187256,1.11441073,0.0,0.2017174152969625,0.33110097142857137,-0.12973333333333334,0.2017174152969625,0.33110097142857137,-0.12973333333333334,0.33110097142857137,0.22842608323190844,0.09226598027283346,10.134332047010513
153,1403638527677829376,0.1760784387588501,0.959179328,0.0,0.20355888873855502,0.2844148354887218,-0.12973333333333334,0.20355888873855502,0.2844148354887218,-0.12973333333333334,0.2844148354887218,0.19146109837622025,0.04877776279555324,5.82899851675977
154,1403638527727829504,0.1568162441253662,0.819475587,0.0,0.1812904556362615,0.2423986727819549,-0.12973333333333334,0.1812904556362615,0.2423986727819549,-0.12973333333333334,0.2423986727819549,0.15963744514399422,0.011338170757640268,2.1224789050063864
155,1403638527777829376,0.15454232692718506,0.930953218,0.0,0.17866164962680353,0.2759257798496241,-0.12973333333333334,0.17866164962680353,0.2759257798496241,-0.12973333333333334,0.2759257798496241,0.18492313165838442,0.04108603724515815,5.067517687270657
156,1403638527827829504,0.15063762664794922,0.78273809,0.0,0.17414754525774476,0.23134980150375942,-0.12973333333333334,0.17414754525774476,0.23134980150375942,-0.12973333333333334,0.23134980150375942,0.15148854680434892,0.0017512315345281507,1.173371921918287
157,1403638527877829376,0.15624135732650757,0.788966988,0.0,0.18062584662023998,0.23322315428571427,-0.12973333333333334,0.18062584662023998,0.23322315428571427,-0.12973333333333334,0.23322315428571427,0.1528638738119035,0.0033692633081217715,1.3335570675040553
158,1403638527927829504,0.15633243322372437,0.735814659,0.0,0.18073113667482585,0.21723749142857143,-0.12973333333333334,0.18073113667482585,0.21723749142857143,-0.12973333333333334,0.21723749142857143,0.14121035282622257,0.0,1.0
159,1403638527977829376,0.1560375690460205,0.769678269,0.0,0.18039025323239366,0.2274220357894737,-0.12973333333333334,0.18039025323239366,0.2274220357894737,-0.12973333333333334,0.2274220357894737,0.14861331743843995,0.0,1.0
160,1403638528027829504,0.1464139223098755,0.694742666,0.0,0.16926465006922023,0.20488501233082707,-0.12973333333333334,0.16926465006922023,0.20488501233082707,-0.12973333333333334,0.20488501233082707,0.13233214660483367,0.0,1.0
161,1403638528077829376,0.14518511295318604,0.648984458,0.0,0.1678440612175561,0.1911231452631579,-0.12973333333333334,0.1678440612175561,0.1911231452631579,-0.12973333333333334,0.1911231452631579,0.12256925500776525,0.0,1.0
162,1403638528127829504,0.1419464349746704,0.693031489,0.0,0.16409992482620858,0.20437037263157895,-0.12973333333333334,0.16409992482620858,0.20437037263157895,-0.12973333333333334,0.20437037263157895,0.131964629488872,0.0,1.0
163,1403638528177829376,0.1377009153366089,0.635986342,0.0,0.15919180963769813,0.18721393744360904,-0.12973333333333334,0.15919180963769813,0.18721393744360904,-0.12973333333333334,0.18721393744360904,0.11982041481876997,0.0,1.0
164,1403638528227829504,0.13329482078552246,0.670679901,0.0,0.15409805871158666,0.1976480905263158,-0.12973333333333334,0.15409805871158666,0.1976480905263158,-0.12973333333333334,0.1976480905263158,0.1271814095087303,0.0,1.0
165,1403638528277829376,0.13305062055587769,0.684228629,0.0,0.15381574630737305,0.20172289593984963,-0.12973333333333334,0.15381574630737305,0.20172289593984963,-0.12973333333333334,0.20172289593984963,0.13007698628984912,0.0,1.0
166,1403638528327829504,0.11852556467056274,0.607487638,0.0,0.13702377418562167,0.17864289864661656,-0.12973333333333334,0.13702377418562167,0.17864289864661656,-0.12973333333333334,0.17864289864661656,0.11383098892857657,0.0,1.0
167,1403638528377829376,0.12099862098693848,0.569741619,0.0,0.13988279882883062,0.167290712481203,-0.12973333333333334,0.13988279882883062,0.167290712481203,-0.12973333333333334,0.167290712481203,0.10597671636229006,0.0,1.0
168,1403638528427829504,0.1207582950592041,0.630451233,0.0,0.13960496538636313,0.18554924300751882,-0.12973333333333334,0.13960496538636313,0.18554924300751882,-0.12973333333333334,0.18554924300751882,0.11865310892841266,0.0,1.0
169,1403638528477829376,0.12388002872467041,0.678198013,0.0,0.1432139060400814,0.19990917684210527,-0.12973333333333334,0.1432139060400814,0.19990917684210527,-0.12973333333333334,0.19990917684210527,0.1287866913779191,0.0,1.0
170,1403638528527829504,0.12751412391662598,0.621954821,0.0,0.1474151721579491,0.18299393112781956,-0.12973333333333334,0.1474151721579491,0.18299393112781956,-0.12973333333333334,0.18299393112781956,0.1168650667125271,0.0,1.0
171,1403638528577829376,0.133375883102417,0.683076402,0.0,0.1541917723727364,0.2013763615037594,-0.12973333333333334,0.1541917723727364,0.2013763615037594,-0.12973333333333334,0.2013763615037594,0.1298302779137671,0.0,1.0
172,1403638528627829504,0.13805913925170898,0.639663495,0.0,0.15960594133145548,0.18831984812030075,-0.12973333333333334,0.15960594133145548,0.18831984812030075,-0.12973333333333334,0.18831984812030075,0.12059696906918839,0.0,1.0
173,1403638528677829376,0.14024710655212402,0.629761249,0.0,0.16213538329725322,0.18534172902255638,-0.12973333333333334,0.16213538329725322,0.18534172902255638,-0.12973333333333334,0.18534172902255638,0.11850773352758902,0.0,1.0
174,1403638528727829504,0.13899946212768555,0.67019377,0.0,0.16069301980079254,0.19750188571428573,-0.12973333333333334,0.16069301980079254,0.19750188571428573,-0.12973333333333334,0.19750188571428573,0.12707773475868403,0.0,1.0
175,1403638528777829376,0.1473587155342102,0.662288009,0.0,0.1703568965713413,0.19512421323308268,-0.12973333333333334,0.1703568965713413,0.19512421323308268,-0.12973333333333334,0.19512421323308268,0.12539383819571118,0.0,1.0
176,1403638528827829504,0.1467847228050232,0.691063051,0.0,0.16969332116187652,0.20377836120300752,-0.12973333333333334,0.16969332116187652,0.20377836120300752,-0.12973333333333334,0.20377836120300752,0.13154209314393175,0.0,1.0
177,1403638528877829376,0.14677363634109497,0.648045363,0.0,0.16968050444057223,0.19084071067669175,-0.12973333333333334,0.16968050444057223,0.19084071067669175,-0.12973333333333334,0.19084071067669175,0.12237029495829835,0.0,1.0
178,1403638528927829504,0.14690154790878296,0.723121149,0.0,0.16982837908529821,0.21341989443609025,-0.12973333333333334,0.16982837908529821,0.21341989443609025,-0.12973333333333334,0.21341989443609025,0.13845477926345456,0.0,1.0
179,1403638528977829376,0.1454140543937683,0.748824191,0.0,0.16810873340320037,0.22115013263157893,-0.12973333333333334,0.16810873340320037,0.22115013263157893,-0.12973333333333334,0.22115013263157893,0.14404546708906962,0.0,1.0
180,1403638529027829504,0.1455364227294922,0.758261156,0.0,0.1682501996872742,0.22398831759398496,-0.12973333333333334,0.1682501996872742,0.22398831759398496,-0.12973333333333334,0.22398831759398496,0.14610897923495997,0.0,1.0
181,1403638529077829376,0.15776479244232178,0.793253391,0.0,0.18238704328592112,0.23451229804511278,-0.12973333333333334,0.18238704328592112,0.23451229804511278,-0.12973333333333334,0.23451229804511278,0.15381179983582136,0.004484470395083954,1.4439625691133116
182,1403638529127829504,0.16055965423583984,0.725664363,0.0,0.1856180973824738,0.2141847708270677,-0.12973333333333334,0.1856180973824738,0.2141847708270677,-0.12973333333333334,0.2141847708270677,0.13900603109139345,0.0,1.0
183,1403638529177829376,0.16718697547912598,0.668445679,0.0,0.19327974043829593,0.19697614406015038,-0.12973333333333334,0.19327974043829593,0.19697614406015038,-0.12973333333333334,0.19697614406015038,0.12670505327934342,0.0,1.0
184,1403638529227829504,0.12382972240447998,0.588068328,0.0,0.14315574844448553,0.17280250466165414,-0.12973333333333334,0.14315574844448553,0.17280250466165414,-0.12973333333333334,0.17280250466165414,0.10977904184874528,0.0,1.0
185,1403638529277829376,0.11724555492401123,0.528873662,0.0,0.1355439941318049,0.15499959759398496,-0.12973333333333334,0.1355439941318049,0.15499959759398496,-0.12973333333333334,0.15499959759398496,0.09757275462954045,0.0,1.0
186,1403638529327829504,0.10781896114349365,0.589912281,0.0,0.12464619785374989,0.1733570769924812,-0.12973333333333334,0.12464619785374989,0.1733570769924812,-0.12973333333333334,0.1733570769924812,0.11016277684124472,0.0,1.0
187,1403638529377829376,0.11086058616638184,0.475085893,0.0,0.128162527359979,0.138822824962406,-0.12973333333333334,0.128162527359979,0.138822824962406,-0.12973333333333334,0.138822824962406,0.08666827493982598,0.0,1.0
188,1403638529427829504,0.09626245498657238,0.63049591,0.0,0.1112860751289854,0.18556267969924814,-0.12973333333333334,0.1112860751289854,0.18556267969924814,-0.12973333333333334,0.18556267969924814,0.11866252313851176,0.0,1.0
189,1403638529477829376,0.09114909172058105,0.661915901,0.0,0.10537467250934227,0.19501230105263156,-0.12973333333333334,0.10537467250934227,0.19501230105263156,-0.12973333333333334,0.19501230105263156,0.12531467924513395,0.0,1.0
190,1403638529527829504,0.08767199516296398,0.607503906,0.0,0.10135490770284854,0.1786477912781955,-0.12973333333333334,0.10135490770284854,0.1786477912781955,-0.12973333333333334,0.1786477912781955,0.11383439326761,0.0,1.0
191,1403638529577829376,0.09155392646789562,0.57064761,0.0,0.10584268955826083,0.1675631909774436,-0.12973333333333334,0.10584268955826083,0.1675631909774436,-0.12973333333333334,0.1675631909774436,0.10616419441724514,0.0,1.0
